19246:5859,7806,11506,13022,13826,19224,19257,19935,20899,21593,23492,28326,36526,40301,67829,83981,91246,361,4068,6632
19259:24106,746,15816,16178,23200,44253,57646,76009,78321,80259,81243,84294,111997,121206,26245,42456,45778,100192,113052,117821
19262:12272,45163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265:24218,32256,53938,54695,520,922,1535,2168,2607,10461,11327,14952,17660,19295,19432,21144,22880,26143,27440,27478
19276:596,2890,3062,3638,5657,5991,10349,12803,13717,21578,35651,45035,53873,0,0,0,0,0,0,0
19277:2423,14645,16559,22138,32096,37680,39823,41591,44531,73987,84594,85074,115488,845,1779,2781,3308,5985,11870,13906
19304:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307:56465,66613,9397,21240,26035,29559,29671,40564,51399,53193,55267,56409,59656,114709,5097,53761,0,0,0,0
19308:84,1762,2570,5421,8688,10996,14136,14756,18274,19529,20631,21154,26834,27383,38636,40885,41190,42241,43722,47387
19309:326,439,472,496,594,812,819,1187,2731,3046,4101,7506,8896,9558,9717,13772,14482,14912,15242,17245
19320:1807,7160,12761,24752,27070,28188,45525,63563,103724,561,3482,4487,4793,5117,22340,22633,24568,26491,27999,29999
19328:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343:61118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19354:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19355:6444,8122,9075,11964,15476,15657,17861,17989,23527,24313,27991,31812,32223,33162,37674,46682,50407,55131,56866,62636
19356:111200,59903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19357:16387,16424,52989,84430,113529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19400:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
19405:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19410:15356,19450,21157,26054,30605,82759,103027,104062,4603,28968,29540,36482,36540,41304,43403,51191,61936,64473,67982,75462
19422:25727,30456,111363,93,1726,8995,12223,12268,12464,13739,22695,41761,42721,60448,66799,74861,75617,82677,87161,116714
19433:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19434:344,11067,17448,19735,21376,24917,27783,29079,31789,34866,49044,69164,69491,71432,85150,108190,776,6766,10075,12379
19443:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19444:86974,20727,62969,96884,24521,35582,38545,0,0,0,0,0,0,0,0,0,0,0,0,0
19446:916,3280,13019,18673,23972,24101,27342,40216,44527,52083,61347,70508,73763,77726,84020,84846,106979,114423,122149,94
19447:11383,30409,41425,76385,82721,86238,92428,99393,110726,115118,29433,30982,60520,84540,116718,119717,1202,1261,2342,7007
19448:10257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19452:346,1464,5015,5753,6036,6420,6586,6897,7559,9304,10133,10410,10857,12629,14037,14247,17460,17895,19231,20822
19462:43133,555,763,1165,1598,3932,4958,6210,6271,8687,9976,10445,11991,12909,14443,14747,17901,19585,21699,25635
19463:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
19468:546,4068,6632,13390,30906,55906,75000,75002,84709,3,239,395,726,837,1567,2361,2868,5025,5312,5584
19475:183,1328,1902,2077,2100,3275,3955,4763,5583,6411,8066,8483,9239,10193,11467,12620,14082,15131,15239,15612
19476:82678,11538,13443,59321,61900,68887,73576,77371,78721,91201,0,0,0,0,0,0,0,0,0,0
19482:1824,2698,3554,4258,7299,8095,11074,11312,11854,14120,14265,15039,17888,17943,20320,24336,28707,29905,32450,32869
19498:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19503:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19517:58,73,101,530,554,1313,1804,2424,2469,2542,3160,4174,4669,6513,7222,7270,10247,10415,11881,12440
19528:2435,7881,15529,15728,39617,70578,1468,3739,6591,15686,27889,60729,2157,6433,10071,10712,14251,36938,40537,95311
19541:33927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19544:19896,26822,32627,32678,39479,41244,44982,53053,54062,79949,92990,93498,100945,101696,116728,0,0,0,0,0
19549:709,1631,1890,2019,3326,4045,5172,9434,12522,15887,19046,19402,32480,33825,40271,70683,74150,76982,81255,90365
19554:2447,3180,3634,3829,4126,4941,6098,8209,9322,10342,11132,11641,12841,13388,15395,16155,17198,18220,22703,24211
19582:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19583:30103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19626:8287,29202,81028,3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632
19646:25718,51782,51913,85326,107529,113242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19680:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19682:6851,8612,15418,24498,56302,58477,60875,62377,79898,88073,94013,94211,98662,102459,103436,776,6766,10075,12379,12892
19692:263,30189,32620,38239,50668,66452,87451,91621,95943,99921,105586,107712,116860,3141,4916,10256,12880,13958,18341,21186
19705:73512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707:1468,6591,15535,15686,27889,60729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19757:1351,2481,3847,13151,24381,25270,32210,37509,42662,51824,52052,63794,97862,102308,776,6766,10075,12379,12892,20850
19759:561,3482,4487,4793,5117,22340,22633,24568,26491,27999,29999,35840,42681,46773,62117,116595,65520,90226,6695,7426
19763:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19764:8259,41911,47351,54958,86087,99520,32380,44213,50484,88137,109343,58,73,289,530,554,1313,1804,2424,2469
19768:3526,103858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19774:404,528,1514,1600,3908,4575,5081,5348,7465,8473,12269,12332,14841,18912,19519,20758,21361,22245,23440,24407
19781:22,278,657,829,1044,1499,2430,2976,5438,5638,9482,9890,13468,16711,23316,28379,71157,76026,81337,84711
19788:6364,13061,14190,14378,17774,24155,24648,36815,37699,43336,44985,52542,54291,58763,59729,62623,64320,72470,74530,81493
19814:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19832:59814,76168,77618,96492,120456,11796,24141,122548,0,0,0,0,0,0,0,0,0,0,0,0
19847:94,165,503,508,849,1065,1881,2038,2801,3093,3250,3288,5689,6603,7735,8029,10504,10792,13838,14461
19852:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19881:426,12098,16855,34244,34971,48607,57443,66019,71495,76089,76952,95947,101255,108396,108885,109605,9441,13597,23170,55792
19882:6842,64091,678,1796,2387,3204,3256,14713,15417,16313,26571,32311,34629,38705,79022,113877,3,239,395,726
19887:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19893:2560,76510,59090,92044,97584,246,1116,1897,2024,5996,8355,8457,8788,18578,0,0,0,0,0,0
19950:1533,13257,65633,66124,72313,77171,77962,83506,90844,100566,114843,123343,0,0,0,0,0,0,0,0
19965:2111,17659,43553,63713,67617,112297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19983:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19985:4737,13064,27829,81077,1982,12846,16541,17604,25219,39182,43087,45608,49514,50948,51624,57234,60319,61509,67052,83504
19996:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
20059:3753,4963,5473,9801,11309,13002,13275,14083,14891,16742,18044,19522,22517,23192,25713,31550,42211,43029,49229,51511
20067:17007,68854,113546,25486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073:929,1919,5353,13298,18476,20952,26919,43152,87928,123155,6737,14951,17093,26425,30062,32021,35659,50492,54076,60187
20074:33130,46234,97559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20075:25440,28335,46624,60298,105468,116072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20094:13708,19419,26128,48249,51760,59844,73122,103592,109412,14153,0,0,0,0,0,0,0,0,0,0
20095:108069,9786,10862,15606,21863,25478,48793,52988,54747,55600,59971,67631,78592,82636,87749,88489,91717,112471,115268,116590
20115:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20116:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120:16482,17039,23116,24627,28915,34380,38360,47609,91888,98913,117416,0,0,0,0,0,0,0,0,0
20125:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160:4901,58533,79523,81252,82480,83535,90300,95611,96936,103375,183,1328,1902,2077,2100,3275,3955,4763,5583,6411
20161:8798,9024,10943,13856,14566,21318,24778,27017,35749,36843,49999,50204,71584,90065,103579,121243,93,1726,8995,12223
20166:13964,31424,42257,46974,57324,111751,27686,42054,47166,50860,64744,90983,105235,107222,386,891,1362,1581,1886,2398
20183:17516,30878,76230,4308,13766,28502,37242,56125,86115,103940,795,3450,15321,16110,22754,26988,29270,55843,57050,69396
20206:760,877,1124,2153,7180,7727,10020,16650,20718,27784,29987,32802,48356,48465,51478,61648,64022,66245,77892,81191
20208:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220:346,1464,5015,5753,6036,6420,6586,6897,7559,9304,10133,10410,10857,12629,14037,14247,17460,17895,19231,20822
20233:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20234:1932,4706,6829,18561,18929,19422,20363,20536,24305,25040,27341,30450,31029,33987,35740,35850,36186,40034,41731,42031
20257:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20268:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20294:25913,50658,52583,56463,61982,88215,91212,0,0,0,0,0,0,0,0,0,0,0,0,0
20299:1928,8956,18747,21116,28873,43755,50065,65444,0,0,0,0,0,0,0,0,0,0,0,0
20304:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20305:6926,7876,13029,14546,15752,27982,29588,29787,30803,30855,45523,49399,66569,96681,99971,107333,111971,118199,18289,23359
20316:26381,46471,60177,3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632
20319:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20322:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20327:59670,80321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20333:2517,9642,12601,13353,21071,24804,36412,47263,55859,67309,69783,77667,78496,80862,84429,86686,91597,100375,103112,962
20334:404,528,1514,1600,3908,4575,5081,5348,7465,8473,12269,12332,14841,18912,19519,20758,21361,22245,23440,24407
20360:9579,14823,16804,23999,68172,69749,69900,79101,85675,87492,87568,98333,107902,111081,120495,13883,14697,15714,30030,36376
20378:1338,3505,4008,4765,4816,4853,5060,5076,5701,6992,9059,9598,11535,12915,13969,16366,16967,21181,32095,59379
20379:8167,17588,21207,31879,37325,55167,66986,101485,107483,17249,29344,30777,38001,38590,44674,56682,61349,67437,79317,89975
20380:1102,1762,2570,5421,8688,10996,14136,14756,18274,19529,20631,21154,26834,27383,38636,40885,41190,42241,43722,47387
20381:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394:28605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20395:3229,14824,20625,40876,65491,15835,17236,27663,37414,53392,99152,111349,6726,8004,43649,46191,0,0,0,0
20409:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20420:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20438:7212,40800,76265,26165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20440:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20441:3588,35630,37504,39171,40143,51134,107295,6073,15615,21911,36599,68997,69241,87159,95579,121283,61003,76196,48,326
20443:2224,3393,5064,7624,8022,10610,13180,15628,16097,17340,17694,17856,18473,21609,23250,23571,25330,26463,32372,32636
20456:23138,34348,79088,2776,7019,12661,14559,23842,41600,49219,66838,4985,10736,14528,1285,22070,25549,6810,7635,12289
20463:14112,21500,37693,42678,54332,65904,73127,93628,113588,0,0,0,0,0,0,0,0,0,0,0
20465:1351,2481,3847,10163,13151,24381,32210,37509,42662,51824,52052,63794,97862,102308,6314,9823,14857,21645,23426,34831
20466:5250,28674,66607,71734,83138,96680,105200,16665,56279,85584,100743,101752,107550,0,0,0,0,0,0,0
20473:203,742,4585,6123,7658,10722,11946,12861,14375,15622,15800,16095,23367,26535,36014,36908,41660,45298,50042,50678
20497:6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20498:278,354,657,829,1044,1499,2430,2976,5438,5638,9482,9890,13468,16711,23316,28379,71157,76026,81337,84711
20507:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20512:18937,21344,21406,23309,30616,34846,41115,41180,44131,55188,59438,64189,81086,93689,105169,11987,0,0,0,0
20520:1793,2303,2654,2977,4039,4303,5319,6518,6930,7097,8258,9221,9523,10104,10379,11062,11091,11398,11441,11934
20544:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20545:4215,5022,5729,10295,10749,13009,13931,14871,15787,16390,20119,28266,29221,36807,40040,52862,53328,69032,71559,108599
20546:2447,3180,3634,3829,4126,4941,6098,8209,9322,10342,11132,11641,12841,13388,15395,16155,17198,18220,22703,24211
20547:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20549:659,5922,8162,15556,17369,19412,29066,33249,33584,44029,46651,47276,51829,59329,64002,67670,93972,96507,97081,99114
20550:2716,6583,11080,13301,38691,39025,48660,67707,81977,95026,101548,115112,26363,0,0,0,0,0,0,0
20553:2742,5727,6445,10739,12484,26316,27583,36625,71244,26369,1896,2734,3028,3162,3319,3730,5553,8489,8962,9003
20555:750,1329,1693,4615,5634,6078,9391,9679,12563,13876,15015,15227,17127,18784,26595,26804,28343,37735,38471,38985
20556:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20572:4215,5022,5729,10295,10749,13009,13931,14871,15787,16390,20119,28266,29221,36807,40040,52862,53328,69032,71559,108599
20582:2255,5149,5864,6358,9475,16303,17104,19468,27401,30090,31410,31821,37695,43854,45267,46958,47275,52877,56518,69972
20607:42,317,956,1462,1832,9955,12599,12941,13963,14289,16816,22308,29621,40916,43387,46535,46864,55564,59492,66103
20624:112211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20628:1102,1762,2570,5421,8688,10996,14136,14756,18274,19529,20631,21154,26834,27383,38636,40885,41190,42241,43722,47387
20655:5564,5578,12372,19454,26412,27358,34983,35519,41340,50776,54345,57058,76690,76744,85890,94111,96592,122290,1156,6937
20684:90800,97902,176,1066,1074,1435,1449,1551,1790,3085,3309,3407,3716,3789,5771,6455,7793,8011,8211,9724
20685:17491,18389,32379,56765,61011,71127,88617,95699,121280,0,0,0,0,0,0,0,0,0,0,0
20697:760,877,2153,7180,7727,10020,14754,16650,20718,27784,29987,32802,48356,48465,51478,61648,64022,66245,77892,81191
20720:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20721:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
20735:29719,44170,58744,79495,109421,122683,20297,25010,89626,121555,0,0,0,0,0,0,0,0,0,0
20736:970,1524,1827,2403,2696,2714,3207,3506,5108,6423,7817,8871,9159,9217,9490,10046,17596,20167,25783,32558
20752:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20756:28950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20761:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20766:96,209,543,855,1109,3546,3680,4282,5219,5346,5414,5444,5643,6131,7814,8057,10110,10676,11127,22272
20790:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20807:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20809:12764,46884,47090,30861,25180,27565,36271,41473,56623,60809,61053,81523,87017,89315,93825,100582,116929,12216,16456,33237
20810:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20812:4856,16269,20173,21433,22970,23042,30549,43342,47257,52955,61025,82065,82585,93623,105183,111391,120603,245,561,3482
20846:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20857:9889,31022,62839,83521,99048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20858:63253,72397,118964,120205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20872:22917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20892:342,1425,2531,3409,3742,6594,7822,9453,13227,18819,23124,26659,31833,37387,38991,45036,48646,53232,54671,55192
20906:4949,5945,8524,9216,27744,34922,41554,53856,59772,74954,83090,89948,98402,105982,0,0,0,0,0,0
20908:8349,1913,40263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911:12033,12714,13747,21805,23925,27496,27996,50746,52081,58343,59588,80162,85334,90708,121413,10191,13422,14114,16791,26647
20912:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20918:52,194,204,909,1140,1277,2062,2454,7578,10012,10040,11789,12015,13099,14396,14852,15114,21070,23867,30427
20926:19079,30541,64604,78578,98499,106765,108541,108943,153,591,616,917,1424,2158,11459,15583,16595,20440,179,553
20932:70489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20950:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20954:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973:151,493,578,813,1811,1822,2428,2535,2615,3067,4619,5343,5882,6511,6868,7059,7477,7974,8543,8964
20985:1475,1631,1890,2019,3326,4045,5172,9434,12522,15887,19046,19402,32480,33825,40271,70683,74150,76982,81255,90365
20990:1218,6263,13178,29626,39703,52329,65021,72508,74521,0,0,0,0,0,0,0,0,0,0,0
21028:5009,7530,7984,9287,36958,41245,46860,50665,55812,56035,56406,65037,79954,1260,1359,3652,4275,7066,8404,9846
21029:22966,39390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030:10154,31797,40552,6109,8009,21681,29447,43084,49954,68949,69180,18515,19241,35802,39162,44226,58274,66908,97174,104212
21032:2880,4633,12016,12820,13328,20806,24707,27138,27711,33240,39901,51598,59034,62155,70484,83888,95967,122954,11714,14900
21033:7987,12468,18684,21738,47827,60216,68354,72658,78557,79379,92880,95698,118366,287,1825,4604,5699,7620,12266,12662
21037:3514,7126,14867,15627,15846,16254,24044,42197,45229,46643,51115,53543,55158,68162,87041,103161,56465,66613,7703,73805
21080:245,561,3482,4487,4793,22340,22633,24568,26491,27999,29999,35840,42681,46773,62117,116595,85645,102555,1824,2698
21082:4914,7462,32648,49433,63124,68717,72271,74052,74725,82291,85003,103235,118834,122371,18627,24640,34315,37068,41708,42802
21084:3270,37348,44183,45942,57410,63947,102012,0,0,0,0,0,0,0,0,0,0,0,0,0
21120:85645,102555,1896,2734,3028,3162,3319,3730,5553,8489,8962,9003,10067,10994,11053,11109,19220,22370,23948,32825
21139:27443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21140:2742,5727,6445,10739,12484,26316,27583,36625,71244,4003,9686,10428,19491,37099,70729,91215,3,239,395,726
21148:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21149:66,690,1869,2165,2897,3690,4054,4592,4627,4685,4909,5412,5799,6599,7038,7800,7815,8100,8102,8286
21151:11465,17891,19348,19770,20579,23273,66319,101377,104086,105971,111996,122316,122556,357,1544,4919,6640,14293,20493,81490
21160:52705,81866,4040,5859,7806,11506,13022,13826,19224,19257,19935,20899,21593,23492,28326,36526,40301,67829,83981,91246
21164:22,278,657,829,1044,1499,2430,2976,5438,5638,9482,9890,13468,16711,23316,28379,71157,76026,81337,84711
21196:33038,74448,83103,89750,94151,117917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21207:4049,13714,15256,38164,45553,53128,54590,56204,82909,106519,106985,108371,94,165,508,849,1065,1382,1881,2038
21220:9312,14109,38364,38799,46097,58410,97652,104989,105915,107197,21958,67660,2694,22705,38103,71436,102362,115652,1206,6568
21246:1221,1725,4541,20409,21790,34508,35121,40364,50298,52058,60388,60414,84456,97678,104997,112635,269,302,495,692
21256:10021,12916,26326,68502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21259:93,1726,8995,12223,12268,12464,13739,22695,41761,42721,60448,66799,74861,75617,82677,87161,116714,3946,7480,10521
21266:29,269,302,495,692,749,915,1476,1494,1653,2578,2903,3615,3751,3804,4025,4227,4255,4536,4563
21272:5548,42054,47166,50860,64744,90983,105235,107222,16206,0,0,0,0,0,0,0,0,0,0,0
21288:3588,35630,37504,39171,40143,51134,107295,0,0,0,0,0,0,0,0,0,0,0,0,0
21317:149,1458,2637,3735,3864,3915,4485,4966,5450,5818,5827,6266,6857,8514,9368,11773,14000,15440,15997,29373
21318:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21354:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21384:11143,35269,61273,95387,98560,111109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21401:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21423:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21447:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21448:5724,14591,17235,26231,33611,46265,49720,51426,56058,59700,60615,63132,63316,63340,66324,66552,68546,68750,75420,76807
21469:66140,102961,111610,11533,26254,30396,44311,47568,50727,54589,81908,105765,107203,7712,10534,35029,45958,61680,66067,147
21476:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21505:37701,47562,71156,90262,95632,217,381,6836,7516,28402,42137,0,0,0,0,0,0,0,0,0
21514:12545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21518:82353,100864,2519,14896,15374,16547,33109,40523,47956,59918,63585,65154,81436,91806,3,239,395,726,837,1567
21531:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21542:1346,1388,2861,3184,5521,6094,7415,7764,15261,34593,81421,106250,1400,4462,7711,9709,11917,12207,21324,23285
21543:840,1807,7160,12761,24752,27070,45525,63563,103724,2410,4021,6769,8586,12273,13039,14181,15154,16359,16763,23445
21551:49056,71500,100084,115290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21570:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21585:11402,17348,27574,45773,88353,93865,6387,22507,24240,38349,62347,0,0,0,0,0,0,0,0,0
21599:335,506,730,1162,1627,2538,2922,2998,3292,3343,3385,3807,3960,4223,4328,4499,5387,5413,5785,6393
21604:1913,40263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21608:53,5176,6552,6736,8595,16524,21469,24585,28644,31076,31430,36580,49124,49868,57992,60889,62140,66458,66900,85706
21617:23574,23583,42757,77671,84013,102440,102798,42,317,956,1462,1832,9955,12599,12941,13963,14289,16816,22308,29621
21631:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21633:1654,3230,5764,6308,7264,25561,27985,35367,55430,70509,74916,79087,84189,87446,92250,94344,95770,96984,108564,108683
21637:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21670:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21689:67001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21712:5111,10230,10232,10997,11592,15772,21739,37353,42506,42852,56839,69432,102325,500,5812,7305,17403,62168,87110,29
21713:5724,14591,17235,26231,33611,46265,49720,51426,56058,59700,60615,63132,63316,63340,66324,66552,68546,68750,75420,76807
21714:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21722:867,3976,27879,43716,45536,59068,68910,78868,83363,85049,92811,103100,111201,93,1726,8995,12223,12268,12464,13739
21723:4215,5022,5729,10295,10749,13009,13931,14871,15787,16390,20119,28266,29221,36807,40040,52862,53328,69032,71559,108599
21732:96115,18959,95482,57550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21737:840,1807,7160,12761,24752,28188,45525,63563,103724,2480,11043,46995,57025,108354,1131,1331,6121,6999,33606,36486
21745:30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21763:5724,14591,17235,26231,33611,46265,49720,51426,56058,59700,60615,63132,63316,63340,66324,66552,68546,68750,75420,76807
21774:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21787:1824,2698,3554,4258,7299,8095,11074,11312,11854,14120,14265,15039,17888,17943,20320,24336,28707,29905,32450,32869
21794:179,553,834,901,1023,1126,1545,2045,2085,2904,3020,3527,3861,4187,4664,5470,6042,6143,6269,6788
21796:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21834:1039,7451,13322,21949,23010,29825,55185,66260,98777,28724,0,0,0,0,0,0,0,0,0,0
21838:1727,5480,28387,95211,72,2412,3882,5776,9878,14078,16305,19138,19558,20226,21487,22343,22796,23294,23361,26643
21853:7929,111927,22,278,354,657,829,1044,2430,2976,5438,5638,9482,9890,13468,16711,23316,28379,71157,76026
21868:109,366,380,449,521,635,786,1153,1186,1510,1622,1929,2163,2700,2803,3013,3424,3886,3965,4034
21869:90800,6379,27060,29483,34553,42676,49421,76504,78588,84712,1678,2345,6977,7623,14761,14906,15676,18448,18777,29732
21908:17728,18456,20294,21234,35728,39212,41102,47008,48331,50798,62722,63211,102581,106275,106666,110816,114050,114471,836,30964
21912:4856,16269,20173,21433,22970,23042,30549,43342,47257,52955,61025,82065,82585,93623,105183,111391,120603,6109,21681,29447
21931:39958,94897,1761,113497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21932:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21933:890,1730,3568,4743,5097,18425,53761,0,0,0,0,0,0,0,0,0,0,0,0,0
21934:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21941:2142,15642,39395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21943:706,3748,4127,6848,6984,7249,10735,23695,23864,24394,26937,33269,37395,39228,45813,49030,53446,58072,64017,68245
21944:21412,47081,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21945:60977,69230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
